code,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
2583,158.22,84086.68,172841.42,615012.06,419763.94,105987.11,196251.31,1.14,0.07,2.56,4.95,20110527
2578,403.87,27430.63,49404.66,172524.61,84223.06,53217.65,71486.05,1.45,0.03,2.92,4.08,20110428
2576,742.32,11885.37,16510,101568.59,69237.1,25777.5,54705.85,3.31,0.019,5.14,3.66,20110428
2571,0,25291.63,39195.07,205612.42,86712.56,66514.86,90377.38,2.31,-0.111,3.77,4.07,20110412
2568,0,37744.51,89600,202405.31,88560.56,64091.53,0,0,-0.117,1,23.82,20110325
2565,71.82,68439.13,68746.79,366981.66,162481.91,62065.05,75228.35,1.09,0.084,2.86,2.82,20110318
2564,0,52197.1,73971.2,665665.19,407869.44,190213.06,142869.5,1.93,-0.075,3.69,2.12,20110310
2526,0,39488.85,53400,270843.63,171850.38,52471.46,111202.65,2.08,-0.066,3.09,3.27,20101217
2511,42.7,48358.89,50552.39,434507.66,190149.8,220724.47,136271.8,2.7,0.37,5.18,3.94,20101125
2510,43.12,64704.3,82304.45,411428.19,265628.78,68946.31,23463.26,0.29,0.125,2.32,3.08,20101125
2509,56.82,63445.44,155780.8,600806,346219,55376.42,215712.66,1.38,0.167,2.78,4.57,20101123
2492,102.39,23541.99,27000,156448.2,51287.55,65572.86,55484.13,2.05,0.093,4.22,3,20101102
2485,379.69,31999.03,32000,244909.95,94639.02,89335.71,126202.7,3.94,0.038,6.19,3.1,20101015
2480,1084.62,62635.57,64536.82,536059,302478.69,145461.31,144754.06,2.24,0.008,3.59,3.42,20100921
2478,46.26,30201.26,40010,374951.91,219065.05,105045.11,109171.5,2.73,0.213,7.45,1.76,20100921
2477,17.7,190141.44,313515.97,1519921.25,800428.19,231636.66,54896.3,0.18,0.225,1.59,3.35,20100915
2462,46.97,23879.15,25052.63,716880.81,616126.81,34471.32,73715.96,2.94,0.679,7.7,5.53,20100818
2449,42.09,33501.39,47575.17,525539.56,305582.47,150115.02,160719.17,3.38,0.275,5.91,2.61,20100716
2440,21.34,61631.51,76700,758387.63,402839,262044.75,153721.88,2,0.574,7.98,2.05,20100706
2423,0,46551,50298.66,367282.31,130565.01,128608.8,106785.57,2.12,-0.178,3.45,3.35,20100603
2408,35.22,167607.48,177520.92,835277.19,230317.52,338070.91,217425.55,1.22,0.142,3.17,2.11,20100518
2396,45.23,53034.64,53911.12,486795.41,358141.28,44669.85,84638.15,1.57,0.327,5.08,3.88,20100623
2389,70.08,52790.85,70992.29,391945.22,142354.05,103676.06,220882.8,3.11,0.139,4.82,2.69,20100413
2379,745.89,67559.63,92640,188644.63,125590.75,18742.65,56846.86,0.61,0.008,1.3,6.2,20100331
2377,966.24,43194.73,43470.05,178879.63,111378.81,12997.62,17344.73,0.4,0.007,1.79,5.14,20100323
2367,23.89,45995.42,79765.27,506987.91,311383.47,109383.9,116971.52,1.47,0.49,4.3,3.42,20100312
2364,77.13,42672.83,56356.5,260367.16,206186.69,24947.17,106286.38,1.89,0.25,4.09,5.89,20100305
2338,105.29,11907.94,12000,99407.59,72531.46,19663.71,36559.17,3.05,0.385,6.28,8.62,20100115
2316,0,31479.41,39312,190156.81,124662.17,30444.38,24750.02,0.63,-0.067,2.11,6.48,20091209
2297,0,36476.26,47131.5,238487.22,127808.77,44459.03,115901.77,2.46,-0.06,3.3,3.96,20090929
2282,252.38,18848.8,33813,103135.78,58151.55,24060.55,30876.9,0.91,0.041,2.37,5.83,20090821
2259,592.74,60836.62,75232.82,396053.91,229862.7,128787.67,72209.81,0.96,0.013,2.13,4.72,20080716
2256,116.71,125333.15,188465.19,325225.22,137351.05,89098.18,3278.58,0.02,0.048,1.17,6.44,20080625
2239,47.67,58052.42,109651.2,762454.31,377161.91,107391.88,261223,2.38,0.247,4,3.92,20080522
2223,39.72,49435.28,66831.79,569727.88,460177.19,44054.98,245955.16,3.68,0.71,7.24,4.73,20080418
2222,93.61,41953.37,42750,74700.75,34630.65,32842.78,6693.95,0.16,0.122,1.54,9.89,20080319
2175,410.46,51799.6,75377.82,283654.41,118724.47,14565.54,52617.11,0.7,0.032,1.87,9.47,20071012
2165,51.94,52759.83,60205.8,229247.95,128584.61,68498.68,34592.3,0.57,0.13,2.51,3.42,20070913
2164,645.94,41431.23,44562.5,185130.67,78142.3,68222,43837.55,0.98,0.011,2.43,4.02,20070823
2162,2167.82,81510,85215,215200.7,73180.18,59627.06,5826.2,0.07,0.002,0.98,7.3,20070823
2161,0,69796.71,73975.74,207529.05,85013.65,22146.95,46123.42,0.62,-0.022,2.14,5.95,20070821
2129,46.77,229626.02,264423.66,1948018.25,629240.75,642134.19,688379.56,2.6,0.133,3.97,2.08,20070420
2126,30.47,60935.89,72108,453321.25,212528.25,99534.53,44640.3,0.62,0.247,3.04,3.31,20070418
2115,0,34305.32,41625.89,221175.16,151262.92,14704.32,27483.22,0.66,-0.05,2.1,5.56,20070215
2102,78.64,120763.84,218618.27,479189,108554.88,50233.96,22413.73,0.1,0.056,1.38,4.23,20061229
2098,39.42,31000,35800,149172.13,67436.9,53333.03,30951.34,0.86,0.241,3.07,4.13,20061222
2086,95.64,47561.71,68770,389903.97,183692.19,130556.71,158567.48,2.31,0.13,4.13,2.59,20061128
2076,113.12,21190.63,36699.48,156529.72,89346.86,26871.85,51372.76,1.4,0.1,2.76,5.48,20061025
2075,203.01,220677.06,220677.17,667667.56,275650.03,315169.78,-60860.16,-0.28,0.06,1.11,14.58,20061025
2074,31.33,46801.33,87635,909959.13,512769.16,139616.56,128100.06,1.46,0.842,4.15,8.47,20061018
2071,48.67,32124.85,52542.98,282047.34,142519.67,10608.28,-55123.96,-1.05,0.21,1.31,10.41,20061012
2061,72.99,45325.96,55551.66,509316.69,119356.06,326594.28,120160.75,2.16,0.075,2.85,2.56,20060816
2059,74.93,52243.26,73079.25,426270.91,276900.44,54700.55,59223.13,0.81,0.086,2.41,3.55,20060810
2055,141.17,40273.32,45051.21,664978.94,468333.69,86956.4,63350.16,1.41,0.17,3.9,8.19,20060725
2034,187.18,6093.72,10804,107500.86,68693.05,20630.1,60329.88,5.58,0.16,7.7,4.72,20040826
2026,45.19,35413.42,42009.83,266203.5,156198.97,52435.28,124002.85,2.95,0.22,5.3,2.34,20040727
2025,40.64,42884.19,42900,367684.13,294128.84,46844.37,42221.76,0.98,0.465,4.88,5.16,20040726
2005,357.2,116640,139640,1374215.25,586961.38,342095,340850.88,2.44,0.013,3.95,1.59,20040625
987,63.2,53813.82,222383.05,6594893.5,3987301.5,26220.45,888943.63,4,0.23,5.54,2.61,20000718
975,74.23,87856.03,108161.6,494361.66,150913.27,58433.01,205086.94,1.9,0.152,3.45,4.35,20000608
923,0,19800,19800,138403.86,76438.56,42160.03,16355.75,0.83,-0.158,1.96,13.96,19990714
916,15.29,108997.39,109000,619706.06,179529.8,362086.69,134087.22,1.23,0.246,4.24,1.18,19990927
908,45.94,48027.3,87977.43,395584.06,216081.34,44748.14,91137.36,1.04,0.19,2.53,4.6,19990203
887,29.77,111372.28,123335.15,1091667.5,641160.31,179042.45,238638.95,1.93,0.68,5.4,4.76,19981203
886,88.7,96533.29,98882.82,312951.13,207480.56,13358.38,94393.02,0.95,0.048,2.59,2.18,19980123
837,0,48149.48,69337.09,780513.69,471833.75,195616.06,145425.06,2.1,-0.034,3.99,2.22,19980928
829,132.17,94679.65,95881.89,1199008.88,980955.81,33705.76,29453.03,0.31,0.064,2.19,5.14,19971202
812,162.98,44634.37,44737.57,204223.73,120306.4,50117.87,1688.15,0.04,0.048,1.97,5.32,19980623
803,0,9769.25,12773.08,47854.46,41587.62,670.12,2009.93,0.16,-0.271,0.65,32.63,19980303
748,135.1,80207.97,81481.85,592701.25,244029.3,21465.26,97039.71,1.19,0.113,5.15,3.95,19970704
739,40.08,106004.71,114686.92,546757.38,256363.95,188994.02,20919.49,0.18,0.15,2.2,3.65,19970509
719,18.55,66714.75,102320.38,1015315.88,690582,114430.7,275064,2.69,0.447,6.27,1.76,19970331
711,0,16089.83,16089.83,42574.73,39912.42,300.08,1507.57,0.09,-0.192,1.61,20.26,19970411
710,0,15120,15120,54076.45,24959.4,14325.11,4631.55,0.31,-0.045,0.74,30.08,19970422
700,28.96,69738.38,71720.78,582616.44,169519.5,141485.06,19183.56,0.27,0.232,4.46,2.01,19970228
693,0,25820.75,54349.19,420136.44,346148.13,34635.2,-3052.87,-0.06,-0.167,2.15,5.81,19970226
682,130.36,97802.38,97816.32,339014.41,254687.05,46521.4,34539.94,0.35,0.03,1.57,3.3,19970121
670,291.95,60016.73,81662.72,77487.11,40220.96,4721.6,29485.81,0.36,0.02,0.85,9.35,19961217
662,116.6,28794.71,84084.45,534542.69,158231.72,25781.9,385067.06,4.58,0.24,5.75,4.4,19961216
659,0,128570.25,128570.25,309704.34,89988.17,179766.56,26524.8,0.21,-0.062,0.76,8.01,19961203
655,0,59534.01,59534.01,345002.66,103992.81,52583.05,48799.8,0.82,-0.237,5.09,1.76,19961128
651,9,597195.63,601573.06,18170746,13945858,1672439.13,18840.06,0.03,1.867,8.27,2.71,19961118
622,0,42522.6,42522.6,28222.6,17282,4055.23,18291.42,0.43,-0.045,0.32,28.75,19961107
620,80.75,183694.64,189669.05,4043968,2832818.25,280156.78,210956.72,1.11,0.083,3.1,2.9,19961029
611,0,31906.42,32182.19,38071.2,25049.21,3852.68,13855.42,0.43,-0.077,0.51,15.57,19961008
609,25.53,26641.78,29809.55,215544.27,156015.31,4543.15,7159.56,0.24,0.42,4.69,3.05,19961010
586,1298.15,19344,19344,48768.65,40508.26,3320.68,6385.05,0.33,0.014,1.21,19.87,19951220
584,0,61128.78,61332.42,266918.25,179141.06,77524.71,67523.8,1.1,-0.066,3.07,3.86,19951128
576,0,43383.87,44286.12,135511.05,38186.98,63873.51,84164.21,1.9,-0.16,2.54,6.06,19940907
571,85.21,73567.07,81406.39,511602.16,113075.11,60526.93,65166.96,0.8,0.079,2.74,3.29,19940525
563,49.47,242933.45,309049.19,979876.63,0,8113.06,274413.09,0.89,0.113,2.45,3.06,19940110
560,148.21,31589.38,117023.59,655613.25,407010.25,30943.66,153889.38,1.32,0.053,3.21,3.24,19940202
558,453.17,76446.6,85948.27,226028.97,133613.8,25807.13,51013.51,0.59,0.024,1.51,9.74,19940509
547,110.92,90124.77,142962.89,662474.56,372339.31,23014.67,422816.94,2.96,0.104,3.56,4.31,19931130
543,14.56,179039.59,179039.59,2370236.5,251784.47,1243088.25,199796.52,1.12,0.432,5.13,1.63,19931220
538,22.91,104139.24,104139.96,2283942,2048007.75,158261.95,124985.65,1.2,2.266,14.57,4.75,19931215
533,383.89,68490.24,69081.6,431558.16,335276.5,21094.14,5657.06,0.08,0.023,2.01,5.91,19940103
531,13.64,68508.13,68508.28,933357.63,263066.34,326166.88,89960.77,1.31,0.631,5.61,2.05,19940106
517,526.91,303559.53,318392.25,907905.63,806963.69,521.7,-169140.3,-0.53,0.006,1.11,4.05,19930806
511,0,115482.22,115483.2,348693.53,257773.47,311.76,6361.47,0.06,-0.07,1.21,7.38,19930518
415,23.13,311558.59,618452.13,19553152,3637665.5,10187297,1724290.25,2.79,0.233,4.72,1.52,19960716
100,20.37,900135.69,1221368.13,14221101,7402514.5,3295827,552137.75,0.45,0.126,2.08,1.65,20040130
89,32.84,205076.95,205076.95,1249187.13,297147.66,762693.25,279930.97,1.37,0.2,5.13,1.7,19980420
66,427.67,132357.02,132359.39,4024189.5,3152790.5,352744.06,69435.77,0.52,0.02,2.01,5.76,19970626
62,54.12,66694.96,72131.67,642636.63,324709.94,33430.69,96776.31,1.34,0.373,5.28,5.1,19970130
58,173.19,53826.6,78479.89,250980.95,125573.32,3715.53,50655.35,0.65,0.054,1.9,6.54,19961226
50,52.36,94307.6,140109.88,2117269.5,977307.63,645939.06,1133764.63,8.09,0.27,9.71,1.94,19950315
45,0,45702.17,50652.17,277741.75,164802.34,73816.71,158513,3.13,-0.104,4.19,3.18,19940815
42,123.09,48451.46,66483.11,3074599.75,2639309.5,142182.47,250119.42,3.76,0.123,8.55,2.37,19940921
37,0,33889.51,60276.26,451858.09,276791.75,158030.27,36277.09,0.6,-0.106,0.95,13.16,19940701
29,35.78,89166,101166,409037.94,351128.78,4705,97824.49,0.97,0.234,2.54,4.4,19930915
21,38.75,146981.44,147125.94,1034465.38,607700.69,244436.55,67823.25,0.46,0.206,3.65,2.92,19940202
603006,44.99,6888,19291.75,109093.57,53058.23,35744.1,16140.9,0.84,0.5,4.1,7.1,20140630
600419,60.63,8332.04,10355.71,114273.77,37153.96,42625.85,60704.13,5.86,0.721,7.09,8.22,20010628
2633,0,8701.87,15000,61607.31,30214.66,20577.82,30301.55,2.02,-0.125,3.47,7.15,20111122
603198,29.54,16640,80000,502925.19,350623.06,127554.67,126300.05,1.58,0.592,4.65,5.01,20150528
2727,30.51,20037.43,52060,477563.25,339639.25,46424.87,57746.8,1.11,0.545,4.66,4.76,20140702
2748,55.63,7387.12,24000,113938.07,48953.35,51433.23,33256.03,1.39,0.295,4.2,5.2,20150319
2287,64.42,40600,40600,202165.22,128416.61,27841.95,41094.12,1.01,0.496,4.05,10.51,20090828
600706,41.33,17790.86,17950.97,182948.81,76941.42,83085.81,44848.15,2.5,0.368,5.01,4.05,19960516
38,133.59,3773.13,32673.58,626014.19,367957.34,7768.12,447563.34,13.7,0.48,15.02,3.95,19940808
300204,34.06,46258.21,47568.28,223877.27,173607.63,24327.82,56165.21,1.18,0.427,3.8,5.1,20110415
2674,131.03,24057.19,30316.76,283874.5,211697.91,55722.51,136494.36,4.5,0.13,7.68,2.45,20120507
766,101.56,44901.62,96649.46,519363.59,137338.97,78184.63,364242.94,3.77,0.15,4.19,4.49,19970430
2235,445.72,22724.83,35790.17,185719.47,32706.75,19779.61,103775.15,2.9,0.031,3.93,4.66,20080516
2210,87.54,75673.97,97228.25,1809546.63,1765198,9881.62,112159.31,1.15,0.146,2.57,6.61,20080130
2569,0,13749.57,14001,64842.11,50837.35,9910.32,31881.38,2.28,-0.199,3.5,13.57,20110412
600074,46.22,89786.13,243788.59,693440.88,524297.38,23852.61,69077.24,0.28,0.27,1.69,9.23,19970623
2760,276.46,4542.93,8800,98426.96,42217.95,39803.8,23660.35,2.69,0.127,6.5,7.19,20150611
600053,54.11,43354.07,43354.07,439005.19,274132,4777.16,18868.72,0.44,0.633,3.28,13.91,19970418
300205,158.16,42551.55,43005.6,176795.13,144664.17,19881.01,41568.71,0.97,0.072,2.61,5.8,20110421
2458,22.38,15882.5,33351.6,189561.7,42563.89,86257.46,98091.71,2.94,1.54,4.24,10.65,20100810
919,35.35,50315.28,50400,389524.25,248176.05,95124.7,46626.55,0.93,0.304,4.98,2.88,19991118
600100,6.18,219788.2,296389.91,5865951,2892276.25,472090.84,926180.38,3.12,1.72,7.65,1.85,19970627
2729,275.48,1768,6668,42416.4,16137.8,19255.42,17834.05,2.67,0.226,5.95,13.94,20140912
600821,1419.14,41626.82,41626.82,189899.77,26054.64,77752.18,17866.24,0.43,0.007,1.46,9.37,19940128
2768,60.61,8700,24000,151543.38,99467.71,25783.45,22603.55,0.94,0.334,3.25,8.32,20150630
600827,23.56,154277.75,178416.81,4474322,1869702,1199442.63,292002.88,1.64,0.43,9.23,1.42,19940204
2692,81.37,44395.44,71814.6,285160,219111.55,47129.05,15099.61,0.21,0.121,2.01,6.55,20120808
2627,59.22,13142.9,13350,240637.75,102695.86,74222.96,45075.85,3.38,0.323,7.34,3.47,20111103
603688,83,8016,22489.19,123808.72,73366.34,34218.37,57053.16,2.54,0.229,5.18,4.9,20141031
600305,48.18,60273.8,60273.8,226509.5,66063.25,76533.88,47131.09,0.78,0.194,2.52,4.95,20010206
2176,78.92,115001.57,146918.2,903601.63,414246.69,127297.86,271343.59,1.85,0.118,3.19,3.88,20071012
603012,70.51,42383.41,63656,332924.53,271325,25822.47,86021.5,1.35,0.131,3.78,3.26,20150320
2336,512.66,33925,40000,589236.75,379380.31,116790,247589.8,6.19,0.017,5.63,2.11,20100113
600376,19.05,224201.25,257956.53,17399210,16297245,78392.15,766366.19,2.97,0.35,11.31,1.05,20010312
2783,75.71,2087,8347,174703.88,54898.53,54377.81,52897.82,6.34,1.012,15.8,6.47,20151209
600271,32.91,184681.09,184681.09,1723737.25,1418250.63,101117.18,21571.56,0.12,0.511,4.66,4.81,20030711
2418,61.85,55360.82,113640,617140.81,380468.41,98718,36976.21,0.33,0.134,1.79,6.15,20100601
600086,50.3,105684.5,135000,879988.31,795297.63,25598.34,63123.63,0.47,0.163,2.2,4.98,19970606
601028,0,78302.57,78466.47,302611.19,206761.56,52739.38,90588.13,1.15,-0.378,2.92,3.74,20111107
2322,94.68,28538.11,40131.5,307797.53,135461.06,21014.06,189932.44,4.73,0.173,7.2,3.04,20091218
300244,71.83,33083.23,55102.94,524398.19,303203.22,25521.18,85989.02,1.56,0.35,3.71,8.82,20110719
300075,113.67,26684.17,39163.53,185701.97,120037.71,5467.22,50855.25,1.3,0.143,3.55,6.09,20100427
403,112.32,18819.21,27257.75,132218.77,45611.84,60666.36,11393.05,0.42,0.215,2.05,15.68,19960628
300206,421.7,34034.12,58500,141176.19,79060.68,19571.49,39166.53,0.67,0.019,1.96,5.45,20110421
2050,21.51,151743.84,180147.59,820412.44,537456,205702.19,46062.89,0.26,0.373,2.87,3.72,20050607
2405,168.45,100737.46,106673.63,380896.88,229472.27,12987.24,87630.43,0.82,0.1,2.56,8.29,20100518
601021,21.6,20000,80000,1964032.75,703834.38,888338.81,153433.27,1.92,1.462,9.43,4.47,20150121
600640,336.23,53536.44,53536.44,367014.38,259125.41,66774.56,135762.31,2.54,0.046,4.78,4.35,19930407
601,18.33,107980.84,108055.15,873197.13,122372.65,670004.38,158531.94,1.47,0.424,3.93,2.64,19960830
1696,36.35,89139.36,114502.7,624738.19,383812.38,79966.96,54725.93,0.48,0.214,3.04,3.41,19970306
2431,124.44,90361.82,137699.66,1337170.38,1065799.25,46592.6,148485.63,1.08,0.062,3.09,3.31,20100610
421,33.46,39230.91,57264.69,714524.63,328096.75,270268.06,40491.85,0.71,0.225,4.09,2.46,19960806
300134,349.79,71241.64,76749.79,795335.81,495478.31,101044.11,484651.41,6.31,0.07,7.67,3.79,20101026
603601,114.1,15633.2,38615.12,130300.35,83067.77,16828.32,60751.98,1.57,0.13,2.73,6.99,20150122
300119,58.36,20303.66,40449.35,266622.69,114468.17,78462.96,94383.47,2.33,0.25,4.62,4.13,20100917
600825,200.85,104488.78,104488.78,407359.56,229512.72,35003.26,55529.31,0.53,0.035,2.47,3.79,19940204
600470,0,52160,52160,631905.5,251934.77,296757.44,126267.7,2.42,-0.119,3.96,2.31,20040305
600624,122.56,58331.19,68471.2,197590.31,89564.28,25490.07,17256.49,0.25,0.056,1.59,5.72,19930105
2726,29.43,10848.04,44516,219945.75,150949.27,46778.19,62558.55,1.41,0.47,3.97,4.57,20140626
990,0,29702.83,38768.35,504210.44,261432.16,116510.22,147476.97,3.8,-0.06,6.19,2.88,20000706
2750,72.7,22500,40050,71800.57,40694.78,24313.56,11.27,0,0.184,1.63,10.91,20150324
2422,35.59,92510.09,144000,2379785.25,926250.13,908008.63,363396.88,2.52,0.373,7.94,2.23,20100603
2397,79.03,33148.07,67824.15,212404.95,133328.69,58202.38,24394.85,0.36,0.084,2.05,4.31,20100429
2299,43.95,90025.59,111090,1095797.38,228600.63,762221.75,395571.63,3.56,0.453,5.16,5.14,20091021
2603,33.11,89446.89,112779.35,622964.88,254731.47,214004.97,169603.42,1.5,0.386,4.56,3.74,20110728
2669,56.68,15713.83,20000,95836.03,59166.4,23296.32,22952.78,1.15,0.336,3.83,6.63,20120416
600734,59.26,35110.83,59024.35,655336.25,496614.44,19602.26,175216.38,2.97,0.28,3.83,4.41,19960808
600429,54.86,88500,149755.75,805041.56,471809.59,203459.91,426153.41,2.85,0.114,3.86,2.17,20030915
419,40.82,54329,54358.26,372243.69,181658.27,101372.52,41739.53,0.77,0.153,3.55,2.35,19960816
2542,74.5,62224.46,174750,474920.44,316869.41,61396.91,35590.5,0.2,0.084,1.55,5.34,20110128
2597,18.87,55430.28,56459.83,394248.84,229326.3,127611.32,48990.92,0.87,0.623,4.01,3.91,20110707
592,531.12,167635.73,193178.09,386898.56,325425.81,22735.21,142599.3,0.74,0.011,1.64,4.77,19960327
2294,23.05,48961.73,104601.6,619439.44,353630.28,97134.9,18193.82,0.17,0.994,4.78,6.39,20090910
300546,186.68,1334,5334,67227.56,62856.9,1003.75,23485.13,4.4,0.81,10.3,14.66,20160928
2310,57.63,141608.91,267736.03,1953557.25,1556353.63,82554.32,21320.36,0.08,0.193,2.66,5.58,20091127
2385,38.09,238220.05,410066.91,1479686.63,735145.13,361656.81,107005.07,0.26,0.145,2.19,3.37,20100409
2427,55.59,39814.87,39815.46,305512.69,140642.17,133797.56,131327.84,3.3,0.289,5.4,3.97,20100608
600460,105.36,124716.79,124716.79,497649.25,255638.22,129903.7,17306.17,0.14,0.049,1.97,3.47,20030311
2581,50.05,28258.81,65973.56,249081.63,136243.36,41733.73,135471.23,2.05,0.409,3.52,7.76,20110520
2778,160.67,2230,8910.95,73342.65,56890.21,8745.8,21435.85,2.41,0.282,6.58,9.2,20160106
600699,42.87,68936.97,68936.97,2761373.25,1075145.75,454626.69,213827.55,3.1,0.585,6.04,5.54,19931206
600381,77.37,20581.01,68561.14,208401,174735.8,10773.03,13586.32,0.2,0.129,2.69,4.94,20010508
600080,118.71,30529.58,30529.58,145155.67,37836.78,36653.98,25259.85,0.83,0.083,3.51,3.76,19970612
2672,33.9,43658.07,86938.21,789103.81,257296.67,130359.57,36406.31,0.42,0.438,3.58,5.52,20120426
600103,241.65,106184.15,177370.59,524511.94,329111.84,119709.4,134735.66,0.76,0.03,1.8,3.66,19970703
600900,13.25,974594.13,2200000,30230662,1090860.38,26479338,4393400,2,0.84,5.63,2.33,20031118
600654,68.54,75504.31,128302.1,906862.5,433564.34,44439.51,100227.93,0.78,0.215,2.32,8.44,19901219
600187,388.54,145562.42,145562.42,471837.09,101916.93,77430.95,133744.56,0.92,0.013,1.76,3.7,19981111
600202,0,38334.07,38334.07,199171.56,128786.1,51724.8,7630.66,0.2,-0.215,2.04,6.34,19990603
300467,181.41,9102.62,16683.03,74562.38,54396.43,2198.75,42895.43,2.57,0.22,3.03,17.04,20150527
600332,29.56,107117.92,162579.09,2544887.5,1915259.63,192974.94,987513.88,6.07,0.8,10.69,2.4,20010206
2467,79.62,59766.25,79690.71,282369.34,123192.36,9802.38,89540.38,1.12,0.12,2.87,4.43,20100908
2676,340.47,40000,40000,179469.5,110126.38,47106.45,38074.21,0.95,0.07,2.7,11.67,20120525
600229,43.7,42977.21,70209.6,280599.06,174222.56,26205.6,48495.8,0.69,0.215,2.84,4.42,20000309
601888,21.95,97623.77,97623.77,1748997.25,1367229.63,149815.3,481146.69,4.93,1.496,12.46,3.51,20091015
2111,53.42,26366.33,38182.75,400975.34,229978.17,68560.65,147342.52,3.86,0.36,6.84,3.57,20070126
2147,39.76,22421.3,140621.27,1378206.75,852605.38,59817.94,312004.63,2.22,0.4,4.51,3.98,20070808
600897,16.08,29781,29781,418981.5,136662.38,238438.55,18098.78,0.61,1.089,10.83,2.15,19960531
601566,23.81,57463.71,57463.71,534037.06,294407.09,57738.48,257579.72,4.48,0.544,7.53,2.29,20110530
606,378.08,46932.39,76579.93,289740.66,127217.97,43907.01,208497.02,2.72,0.03,3.45,3.32,19961004
300460,230.43,6875.89,16827.41,88266.5,40448.15,38702.55,25689.24,1.53,0.093,3.89,7.34,20150515
927,0,159517.09,159517.41,715381,378255.31,123341.96,133983.8,0.84,-0.517,0.45,12.79,19990727
600284,26.01,69304,69304,1185372.38,891985,13780.85,226849.95,3.27,0.328,7.41,1.53,20040316
2740,96.19,12936,30000,148637.44,139612.22,4445.31,22223.57,0.74,0.132,3.26,5.19,20150122
600478,0,127503.5,139107.03,500336.56,203454.94,99717.11,12326.5,0.09,-0.086,1,11.17,20030918
2069,186.98,68074.18,71111.21,431453.69,266797.03,108804.57,92936.06,1.31,0.045,1.38,8.09,20060928
995,0,17740.53,17740.8,51074.09,31620.03,8611.78,25793.53,1.45,-0.61,0.11,146.84,20000807
2718,63.47,2096,8763.19,109148.61,88527.46,8557.92,45059.78,5.14,1.01,11.33,7.2,20140128
2370,76.07,20361.97,26824.72,266594.44,146401.81,25503.8,157520.34,5.87,0.42,8,4.04,20100316
2089,128.92,49017.14,68733.47,500738.06,241608.67,84510.46,36645.68,0.53,0.093,2.81,5.67,20061130
300228,0,38654.19,47063.01,355986.25,212570.91,96666.25,86952.18,1.85,-0.228,4.09,3.86,20110608
601965,37.75,96117.97,96117.97,454953.34,246902.88,149025.86,141141.02,1.47,0.209,4.04,2.6,20120611
